source_file,line,question,kg,representation,prompt_type,temperature_label,num_bridges,expected,got,exact_match,partial_match,complete_mismatch,precision_retrieval_rate,incorrect_fdr_rate,recall_hit_rate,miss_rate,f1_score
kgmulsel_temp0_nen_axiom_ttl.jsonl,636,What vessels or platforms are associated with cruises in hazard-affected places?,"gmo, kwg",ttl,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,637,"What curriculum modules cover topics related to enslaved people, historical events, occupations, family relationships, or locations?","currkg, enslaved",ttl,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,638,What learning media resources cover topics related to hazards?,"currkg, kwg",axiom,0_shot,temp0.0,2,"currkg, kwg",currkg,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,639,"Which learning paths include media resources about topics that also appear in publications about enslaved individuals, relationships, occupations, or historical events?","core_scholar_rich, currkg, enslaved",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,640,"Which cruises or expeditions occurred in regions and time periods affected by hazards, and what vessels, organizations, or samples were associated with those cruises?","gmo, kwg",ttl,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,641,"Which learning paths and scholarly publication networks connect learner personas, media authors, publication authors, departments, fields of study, enslaved individuals, owners, relatives, occupations, events, places, and temporal extents?","core_scholar_rich, currkg, enslaved",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,642,Which cruise participants or sponsoring organizations are linked to publications about fields of study associated with hazard-affected regions?,"core_scholar_rich, gmo, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,643,"Which curriculum resources teach topics connected to enslaved individuals, including their names, relationships, occupations, events, owners, locations, and temporal records?","currkg, enslaved",nen,0_shot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,644,"What curriculum topics correspond to fields of study about hazards, climate, health, demographics, or geographical places?","core_scholar_rich, currkg, kwg",nen,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,645,What curriculum topics correspond to fields of study represented by oceanographic cruises or datasets?,"core_scholar_rich, currkg, gmo",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,646,"Which curriculum topics are supported by both learning resources and scholarly publications, and how do authors, contributors, departments, and publication dates relate to those topics?","core_scholar_rich, currkg",nen,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,647,What learning resources and scholarly publications cover topics related to enslaved individuals?,"core_scholar_rich, currkg, enslaved",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,648,"Which learning paths include media resources about topics that also appear in publications about enslaved individuals, relationships, occupations, or historical events?","core_scholar_rich, currkg, enslaved",nen,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,649,"Which learning paths cover historical topics that can be linked to enslaved-person records by place, time period, demographic category, event type, and participant role?","currkg, enslaved",nen,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,650,"Which learning paths teach hazard-related topics in an order that can be linked to real hazard events, affected places, temporal intervals, damage details, health concerns, and demographic attributes?","currkg, kwg",ttl,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,651,"Which people or organizations involved in cruises also appear as authors, contributors, departments, or universities in scholarly publications?","core_scholar_rich, gmo",ttl,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,652,What curriculum topics correspond to fields of study represented by oceanographic cruises or datasets?,"core_scholar_rich, currkg, gmo",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,653,"Which learning paths include modules about hazards that have temporal, damage, impact, or climate details in the KG?","currkg, kwg",ttl,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,654,"Which learning paths and scholarly publication networks connect learner personas, media authors, publication authors, departments, fields of study, enslaved individuals, owners, relatives, occupations, events, places, and temporal extents?","core_scholar_rich, currkg, enslaved",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,655,"Which publications or fields of study are associated with research about enslaved individuals, their locations, events, or demographic records?","core_scholar_rich, enslaved",nen,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,656,"Which learning resources and scholarly publications are associated with oceanographic cruises, vessels, organizations, samples, or research topics?","core_scholar_rich, currkg, gmo",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,657,"Which learning media resources cover topics that also appear as fields of study in scholarly publications, and which authors or contributors are associated with both?","core_scholar_rich, currkg",nen,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,658,What learning media resources and scholarly publications share the same or related topics?,"core_scholar_rich, currkg",ttl,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,659,Which learning modules and scholarly publications cover topics linked to enslaved-person records by place or time period?,"core_scholar_rich, currkg, enslaved",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,660,What authors are associated with learning media or publications about enslaved individuals or historical slavery?,"core_scholar_rich, currkg, enslaved",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,661,"Which scholarly publications describe fields of study related to samples or datasets collected by cruises in places with climate, storm, flood, fire, or earthquake records?","core_scholar_rich, gmo, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,662,"Which learning paths include modules about hazards that have temporal, damage, impact, or climate details in the KG?","currkg, kwg",ttl,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,663,"Which learning media resources cover topics that also appear as fields of study in scholarly publications, and which authors or contributors are associated with both?","core_scholar_rich, currkg",axiom,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,664,"Which publications, places, time periods, enslaved-person records, and hazard events are connected through shared location or temporal scope?","core_scholar_rich, enslaved, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,665,"Which media resources cover topics that correspond to enslaved-person records by location, time period, occupation, or event type?","currkg, enslaved",axiom,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,666,"Which people or organizations involved in cruises also appear as authors, contributors, departments, or universities in scholarly publications?","core_scholar_rich, gmo",ttl,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,667,"Which media resources and publications are associated with the same topic, author name, publication type, or field of study?","core_scholar_rich, currkg",ttl,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,668,"Which publications, places, time periods, enslaved-person records, and hazard events are connected through shared location or temporal scope?","core_scholar_rich, enslaved, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,669,"Which scholarly publications, authors, departments, fields of study, and submission or publication dates align with enslaved-person records by location, demographic category, occupation, relationship, and historical period?","core_scholar_rich, enslaved",nen,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,670,Which publications are associated with authors or contributors who also participated in cruises or expeditions?,"core_scholar_rich, gmo",ttl,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,671,"Which people or organizations involved in cruises also appear as authors, contributors, departments, or universities in scholarly publications?","core_scholar_rich, gmo",nen,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,672,"Which universities or departments produce publications about locations where enslaved individuals are recorded, and how do those publications relate to time periods and event types?","core_scholar_rich, enslaved",ttl,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,673,"Which curriculum modules and scholarly publications cover hazard topics with temporal, damage, impact, or climate details?","core_scholar_rich, currkg, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","currkg, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,674,"Which learning media resources cover topics that also appear as fields of study in scholarly publications, and which authors or contributors are associated with both?","core_scholar_rich, currkg",ttl,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,675,"Which cruises or expeditions occurred in regions and time periods affected by hazards, and what vessels, organizations, or samples were associated with those cruises?","gmo, kwg",axiom,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,676,What publications and learning modules are associated with hazard types represented in the KG?,"core_scholar_rich, currkg, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,677,What scholarly publications are associated with topics about cruises in hazard-affected regions?,"core_scholar_rich, gmo, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","gmo, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,678,What hazard types are represented by topics covered in learning paths or media resources?,"currkg, kwg",axiom,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,679,What learning resources and scholarly publications cover topics related to enslaved individuals?,"core_scholar_rich, currkg, enslaved",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,680,What learning resources and scholarly publications cover topics related to enslaved individuals?,"core_scholar_rich, currkg, enslaved",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,681,"What curriculum topics correspond to fields of study about enslaved-person records, historical events, locations, or occupations?","core_scholar_rich, currkg, enslaved",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,682,"Which personas, learning paths, modules, media resources, topics, publications, authors, departments, cruises, vessels, organizations, samples, and datasets are connected?","core_scholar_rich, currkg, gmo",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo, kwg",0,1,0,0.75,0.25,1.0,0.0,0.8571
kgmulsel_temp0_nen_axiom_ttl.jsonl,683,"Which publications, cruises, vessels, organizations, and hazard events share overlapping places, regions, or time periods?","core_scholar_rich, gmo, kwg",nen,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,684,"Which learning media resources reference topics, datasets, cruises, vessels, or samples represented in oceanographic cruise knowledge graphs?","currkg, gmo",ttl,0_shot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,685,"Which learning media resources cover topics that also appear as fields of study in scholarly publications, and which authors or contributors are associated with both?","core_scholar_rich, currkg",ttl,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,686,Which places associated with enslaved individuals experienced hazards during the same century as the enslaved-person records?,"enslaved, kwg",nen,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,687,"Which cruise events, funding awards, agent roles, organizations, datasets, samples, publications, authors, departments, universities, and publication dates are connected through shared scientific participation?","core_scholar_rich, gmo",ttl,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,688,"What publication fields of study are related to enslaved individuals, historical events, occupations, or family relationships?","core_scholar_rich, enslaved",axiom,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,689,"Which learning resources and scholarly publications are associated with oceanographic cruises, vessels, organizations, samples, or research topics?","core_scholar_rich, currkg, gmo",nen,cot,temp0.0,3,"core_scholar_rich, currkg, gmo",no_kg,0,0,1,0.0,0.0,0.0,1.0,0.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,690,"Which departments or universities are linked to people, organizations, or fields of study connected to oceanographic cruises?","core_scholar_rich, gmo",axiom,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,691,Which publications discuss fields of study related to places or periods where enslaved-person records overlap with hazard events?,"core_scholar_rich, enslaved, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
